FileDir,R,G,B
./classification/shine_muscat_rembg/7Iqcti1zwyVTa8ktvEiDEBzz7qm2_8_3.png,0.474700460023439,0.526181105805391,0.481326196848052
./classification/shine_muscat_rembg/Lxwc0iV4HDehbTrrjcilczUj1oR2_2_3.png,0.469342129375115,0.615872857214254,0.490222733103437
./classification/shine_muscat_rembg/mLLTM8eQHvakUgTZnyIYyqKVZIm1_2_3.png,0.509089940323956,0.515489130434783,0.256740196078431
./classification/shine_muscat_rembg/2flMfSl9K4M3VO1943sXL9F10wV2_0_3.png,0.415392397745339,0.443113166642578,0.191123476417594
./classification/shine_muscat_rembg/eO9Yc7wPbpOYbNJaxOXPx6kopqq1_0_3.png,0.449002255769565,0.457004040554275,0.271574824620114
./classification/shine_muscat_rembg/Gf2krynLW6Mj2LxIFILiJ3jg51j2_9_3.png,0.441578947368421,0.482801857585139,0.216640866873065
./classification/shine_muscat_rembg/lefhhfbZj5U1XPHBw0N6GSoH1fh1_1_3.png,0.56260948823974,0.702695522653506,0.497828020096928
./classification/shine_muscat_rembg/01yinoGAP1QCGSAbW5AgHMZTAmr1_4_3.png,0.495694816853728,0.623932800227796,0.43160192677313
./classification/shine_muscat_rembg/Gf2krynLW6Mj2LxIFILiJ3jg51j2_3_3.png,0.471980941909474,0.484311335261451,0.231858562197736
./classification/shine_muscat_rembg/Z1srmBuetPdGkUUHCHsN44JwObr1_2_3.png,0.220242326950273,0.216305469556244,0.115235255895731
./classification/shine_muscat_rembg/Pf73cFXmRfaqKIZ5FvGlwJqytP83_0_3.png,0.576428169969989,0.569554290077307,0.372538415041517
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_10_3.png,0.402357620423112,0.397721566827741,0.272105391032044
./classification/shine_muscat_rembg/lHZzvNprIHg6y23V5cnLPADhDTo2_0_3.png,0.403268779768381,0.447564130461062,0.241904209279273
./classification/shine_muscat_rembg/yrmY6DfT3cVRJ71QjOMtA2C3xtx2_9_3.png,0.404646666062419,0.507305356657301,0.341684038792713
./classification/shine_muscat_rembg/4Zxq51qdTUb3sDstSdIFgdxEEmz1_7_3.png,0.475987193169691,0.502944315399586,0.327540963023416
./classification/shine_muscat_rembg/52PXH1dldWRkUvpjOd0FNqRcNM03_6_3.png,0.552084272920559,0.697313317440887,0.622771299100144
./classification/shine_muscat_rembg/GhytQQmgaGdFZDWowfylPV5jVwz1_3_3.png,0.446083361269416,0.538193554324177,0.297113709714526
./classification/shine_muscat_rembg/b8TV6EU0vrTcYpZurB3H3eNvlxr1_10_3.png,0.421588664662945,0.454452554744525,0.295797910405038
./classification/shine_muscat_rembg/vTeZ04dykgM2aNUPrgC0q0r5CdB3_5_3.png,0.369732408189037,0.386758357525719,0.099991077985272
./classification/shine_muscat_rembg/7N6hx7aXgOVWdgamIeX0JyclEg62_2_3.png,0.538842438029958,0.559728582543012,0.315970888606573
./classification/shine_muscat_rembg/7Iqcti1zwyVTa8ktvEiDEBzz7qm2_0_3.png,0.450766841390021,0.531327250372096,0.468167993269915
./classification/shine_muscat_rembg/AAAHujQHp1aHTU6cMhqxmmGOUjI2_2_3.png,0.670315801178695,0.671750250194596,0.315341561955595
./classification/shine_muscat_rembg/7N6hx7aXgOVWdgamIeX0JyclEg62_0_3.png,0.372063428274811,0.381363339528809,0.241288658930694
./classification/shine_muscat_rembg/Gf2krynLW6Mj2LxIFILiJ3jg51j2_7_3.png,0.457695831747509,0.462835313852356,0.281467698510029
./classification/shine_muscat_rembg/52PXH1dldWRkUvpjOd0FNqRcNM03_3_3.png,0.2076726342711,0.214002802520308,0.114287954062185
./classification/shine_muscat_rembg/6rN1MoCMhMcLJIUFasflIy8ZkB62_0_3.png,0.475560814851573,0.467038210482116,0.237846572762785
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_15_3.png,0.401253412757508,0.415208488458675,0.178325887316952
./classification/shine_muscat_rembg/wnBuuyD4AicwEokro7eL0IONx843_13_3.png,0.595729295937784,0.627805079837842,0.427805079837842
./classification/shine_muscat_rembg/ePFLPMQGSfUnOlK8UtOiRSipXKp2_21_3.png,0.567855778980497,0.682035581190166,0.637541974479516
./classification/shine_muscat_rembg/Dc0WrvwXWCPSnnw0EWPs9wIo9Vi2_7_3.png,0.349476254380079,0.355820845448446,0.144993662864385
./classification/shine_muscat_rembg/mg5aUdwmbQQNkKlLxAqKFen8TWm2_5_3.png,0.424330250738869,0.498102774335018,0.42117774176121
./classification/shine_muscat_rembg/7WlvrDph6NOgVA5q4Whkh5RrMMg1_3_3.png,0.367690489412904,0.399517279678756,0.205480797983681
./classification/shine_muscat_rembg/PlAGSW6bsSZWQucdxNVsodw4Ta83_0_3.png,0.361964543005701,0.401578650629581,0.249233853285723
./classification/shine_muscat_rembg/oEe9XP5Vl1gyb7rXTsDtGTmqBvD3_6_3.png,0.486266494334065,0.527702465758915,0.36504854368932
./classification/shine_muscat_rembg/vipeSdK9s9QdPeOGiOlUBrKa3g83_1_3.png,0.290630702365549,0.283872466076109,0.118320560034504
./classification/shine_muscat_rembg/ePFLPMQGSfUnOlK8UtOiRSipXKp2_13_3.png,0.610229635777843,0.572438351763099,0.509070300855891
./classification/shine_muscat_rembg/ZPNqZOQs4MfekLGaYMQewrjYZaF3_6_3.png,0.562936344969199,0.597874139388815,0.421562588074244
./classification/shine_muscat_rembg/7INZg4v4GvROlnjwBuZUEIh8eBt2_9_3.png,0.443443134511587,0.496323272225994,0.346595889142646
./classification/shine_muscat_rembg/01yinoGAP1QCGSAbW5AgHMZTAmr1_1_3.png,0.425698562803868,0.48425495538815,0.336788302968781
./classification/shine_muscat_rembg/OulHeXby7xUi0UX7eLBdX4eTrPz1_4_3.png,0.507895647607795,0.486706526798181,0.218224672705357
./classification/shine_muscat_rembg/LUFwApMi3saUjynuvbBCygNMrYC2_7_3.png,0.237668787831755,0.284736665114595,0.096520771897149
./classification/shine_muscat_rembg/jowKRYF0mzfBWp1YrBGU6Rh4KVV2_0_3.png,0.359504643962848,0.366570072239422,0.158158926728586
./classification/shine_muscat_rembg/Lp2QWzhBKHMF47c2srDjEuqKbot2_4_3.png,0.562393587789426,0.555564542051617,0.242291141734325
./classification/shine_muscat_rembg/beD40M0jj8R54ZtvcE1o0zUrHoN2_0_3.png,0.509200124494242,0.526837846249611,0.292125739184563
./classification/shine_muscat_rembg/SpLiJ9MjuwOCTOos3l9E1PF6HbX2_4_3.png,0.418583456056017,0.453499680457918,0.288362184741634
./classification/shine_muscat_rembg/7INZg4v4GvROlnjwBuZUEIh8eBt2_4_3.png,0.422995719790366,0.393932989635702,0.227724230683019
./classification/shine_muscat_rembg/sohpguGRVtMEMm6UodVG6DZUtU03_0_3.png,0.389830458499189,0.39703670942061,0.218463806575262
./classification/shine_muscat_rembg/5Ca50apGZ6VGuoeYmDJpYV9qEu23_0_3.png,0.422560229016849,0.472674909893597,0.344618621415145
./classification/shine_muscat_rembg/a0UM5CBCSjecr3ypTrXxEJKRa6w2_2_3.png,0.408013371094294,0.427500502963616,0.284860021356609
./classification/shine_muscat_rembg/LUFwApMi3saUjynuvbBCygNMrYC2_1_3.png,0.509844895729297,0.622890897760933,0.299176248644865
./classification/shine_muscat_rembg/q7lHAJwLRsNMAy5M1E0ZfpuDgpD3_2_3.png,0.454317125694208,0.481158336166837,0.232666893346934
./classification/shine_muscat_rembg/3BWYNWUrUJc2dooVNq4RCVbdvkF3_2_3.png,0.437793302322388,0.467352111547858,0.276796145945977
./classification/shine_muscat_rembg/yqirVxgybQVtc8IZgQWDwsukvar2_4_3.png,0.151566158703084,0.151753185058839,0.093026909352066
./classification/shine_muscat_rembg/0NUYWNM075O3LK07U6UsH2l27uw2_0_3.png,0.444444444444444,0.448605259964286,0.261775974757719
./classification/shine_muscat_rembg/wnBuuyD4AicwEokro7eL0IONx843_18_3.png,0.494439510221433,0.529502858053791,0.362800513159193
./classification/shine_muscat_rembg/NJrd3R7akraJG7FJw0Iw8e5O1UH3_3_3.png,0.453937792611134,0.443698141195012,0.296509525796134
./classification/shine_muscat_rembg/wnBuuyD4AicwEokro7eL0IONx843_19_3.png,0.575423478482302,0.617010440539852,0.461027756557168
./classification/shine_muscat_rembg/uwpTiE17GJdhxiXPk6n27jL47Fv1_0_3.png,0.434595729719055,0.452808723587691,0.083224721969358
./classification/shine_muscat_rembg/ePFLPMQGSfUnOlK8UtOiRSipXKp2_7_3.png,0.606566623621439,0.587727657300619,0.510960205429636
./classification/shine_muscat_rembg/HZl22XO10eXk4JTyxJiLfliGx8v1_3_3.png,0.504119850187266,0.51218160557222,0.268468147846866
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_14_3.png,0.567249036366683,0.630915870621753,0.48285989609519
./classification/shine_muscat_rembg/LUFwApMi3saUjynuvbBCygNMrYC2_3_3.png,0.443250150423979,0.479395326621633,0.217655122789388
./classification/shine_muscat_rembg/3BWYNWUrUJc2dooVNq4RCVbdvkF3_7_3.png,0.419541484716157,0.432840996660673,0.296682078945115
./classification/shine_muscat_rembg/60TiN3ofOZMGIp67vkZdqPPHLWG2_2_3.png,0.465709450355183,0.477466610613459,0.338067673468508
./classification/shine_muscat_rembg/kiwtnLvJEORv3uUzZvj71xkyzxJ3_2_3.png,0.520281243810655,0.673989898989899,0.611769657357893
./classification/shine_muscat_rembg/Lxwc0iV4HDehbTrrjcilczUj1oR2_8_3.png,0.425593190695505,0.459589187508502,0.239954138245982
./classification/shine_muscat_rembg/1YOZCXDX2vZQAbVdASXLoPshdOp2_0_3.png,0.273520024631837,0.375169907104933,0.372840396212104
./classification/shine_muscat_rembg/LUFwApMi3saUjynuvbBCygNMrYC2_5_3.png,0.280891152659586,0.30549999654913,0.124238220455377
./classification/shine_muscat_rembg/b8TV6EU0vrTcYpZurB3H3eNvlxr1_9_3.png,0.430281299799072,0.463029169264879,0.325254624818125
./classification/shine_muscat_rembg/5Ca50apGZ6VGuoeYmDJpYV9qEu23_2_3.png,0.450982388882233,0.529427738508845,0.438059582285052
./classification/shine_muscat_rembg/hBbgjFeiYhboiu9zPpiJoncYlVp2_2_3.png,0.556845530134793,0.589943018471655,0.403986985487786
./classification/shine_muscat_rembg/7INZg4v4GvROlnjwBuZUEIh8eBt2_5_3.png,0.38400022000385,0.393771140994967,0.171746005555097
./classification/shine_muscat_rembg/1J9b0Onah1hDP1VkuyPYocdWNEO2_6_3.png,0.386158431372549,0.378616470588235,0.090733594771242
./classification/shine_muscat_rembg/6rN1MoCMhMcLJIUFasflIy8ZkB62_2_3.png,0.484036860265708,0.489338622698816,0.264034380875638
./classification/shine_muscat_rembg/GmePDro6aATsoqS7RAPFiqkvcZo2_0_3.png,0.544547670514648,0.586138067423998,0.377749160649404
./classification/shine_muscat_rembg/PlAGSW6bsSZWQucdxNVsodw4Ta83_3_3.png,0.448303591099361,0.549482264816039,0.483823529411765
./classification/shine_muscat_rembg/mgwUrQidp9cOMGzOn8wb2GTNEv42_3_3.png,0.370365814259798,0.400876015805562,0.161767191033574
./classification/shine_muscat_rembg/LFv4Zfpax2MfiwCevisWzvPv1h23_0_3.png,0.429471844448086,0.509305077648515,0.259328441992705
./classification/shine_muscat_rembg/DsrKaDbcSdQWjE6R2NQYSBLEPKn1_7_3.png,0.636881596408329,0.711262417680545,0.503920328409669
./classification/shine_muscat_rembg/ZPNqZOQs4MfekLGaYMQewrjYZaF3_3_3.png,0.485059375863021,0.509353769676885,0.333717205191936
./classification/shine_muscat_rembg/Lp2QWzhBKHMF47c2srDjEuqKbot2_0_3.png,0.536906286462335,0.524195338512764,0.210471271237087
./classification/shine_muscat_rembg/AAAHujQHp1aHTU6cMhqxmmGOUjI2_1_3.png,0.55816936605003,0.590819537906507,0.199696372676953
./classification/shine_muscat_rembg/BLT4KFuaCXaJWB2bq073gnB9tkl2_0_3.png,0.55430279889053,0.540650552933972,0.290801243951347
./classification/shine_muscat_rembg/wnBuuyD4AicwEokro7eL0IONx843_10_3.png,0.579504254532001,0.605638179800222,0.460166481687014
./classification/shine_muscat_rembg/jl078viZgJWXCXnZPyEOmT9xWtC2_4_3.png,0.494997363248478,0.643650222925356,0.390066637902105
./classification/shine_muscat_rembg/Dc0WrvwXWCPSnnw0EWPs9wIo9Vi2_0_3.png,0.406416767738023,0.404741510006064,0.201682838083687
./classification/shine_muscat_rembg/4Zxq51qdTUb3sDstSdIFgdxEEmz1_2_3.png,0.417870729702346,0.470134521146775,0.318540467860852
./classification/shine_muscat_rembg/SftCPV05AmeFwNwQukpOT8qG5GG3_0_3.png,0.360718896865155,0.380994680576357,0.240520580488561
./classification/shine_muscat_rembg/ZPNqZOQs4MfekLGaYMQewrjYZaF3_1_3.png,0.63190456189992,0.65456447892949,0.443104833064379
./classification/shine_muscat_rembg/jl078viZgJWXCXnZPyEOmT9xWtC2_0_3.png,0.501215615530638,0.537981205711389,0.317347576432858
./classification/shine_muscat_rembg/b8TV6EU0vrTcYpZurB3H3eNvlxr1_12_3.png,0.485953905113751,0.513598097603958,0.37453209762519
./classification/shine_muscat_rembg/9UG434dfgBOiVmjQOPtrqsCArR32_2_3.png,0.395769993390615,0.412240920568746,0.248806073855644
./classification/shine_muscat_rembg/PlAGSW6bsSZWQucdxNVsodw4Ta83_1_3.png,0.157385799737132,0.161749953059199,0.104474128912851
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_11_3.png,0.658763461620972,0.748481858096995,0.539494572446046
./classification/shine_muscat_rembg/pjyFgbnReOQbFh0sZkylb9VFRe82_0_3.png,0.532468566142859,0.54006647091091,0.380762156755187
./classification/shine_muscat_rembg/beD40M0jj8R54ZtvcE1o0zUrHoN2_2_3.png,0.335999392004864,0.391460708314333,0.188812889496884
./classification/shine_muscat_rembg/7wtBi1DTiLh1hip8jd8IxONTKko2_8_3.png,0.399077964519141,0.420916199813259,0.238388188608777
./classification/shine_muscat_rembg/yrmY6DfT3cVRJ71QjOMtA2C3xtx2_0_3.png,0.339502630320421,0.439317710824167,0.29238322971465
./classification/shine_muscat_rembg/OCnMysCGnWdtIIK3VSQXlUDkvd53_0_3.png,0.453287197231834,0.4789283841879,0.325836216839677
./classification/shine_muscat_rembg/5Ca50apGZ6VGuoeYmDJpYV9qEu23_5_3.png,0.607108338284809,0.595513963161022,0.389439492968905
./classification/shine_muscat_rembg/eXWuneoOrabe2VnswKBzUbfU7zl2_4_3.png,0.566926083148036,0.605740853042248,0.306148507512971
./classification/shine_muscat_rembg/J5Gs8CpPrSRCZlhzebeXw3avdxF3_2_3.png,0.374010508534685,0.379516756726489,0.17736838666928
./classification/shine_muscat_rembg/3BWYNWUrUJc2dooVNq4RCVbdvkF3_3_3.png,0.43635250785397,0.458696782580436,0.257637309067273
./classification/shine_muscat_rembg/7wtBi1DTiLh1hip8jd8IxONTKko2_6_3.png,0.413119029663147,0.435564353946707,0.215380425674543
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_12_3.png,0.41634562420356,0.404860443129034,0.264553787972212
./classification/shine_muscat_rembg/2Pn1LTJsDNOFQGrDPYJS5x5czE93_0_3.png,0.576907260201378,0.643548489666137,0.465572866984632
./classification/shine_muscat_rembg/NJrd3R7akraJG7FJw0Iw8e5O1UH3_5_3.png,0.574908607510801,0.575044563279857,0.480464666606242
./classification/shine_muscat_rembg/K4HOR0m08reigZNTpv5iKLMZbqj1_2_3.png,0.352262793662357,0.399517392096157,0.253080798883021
./classification/shine_muscat_rembg/yqirVxgybQVtc8IZgQWDwsukvar2_10_3.png,0.411988888347385,0.419253699822928,0.182954010104456
./classification/shine_muscat_rembg/1J9b0Onah1hDP1VkuyPYocdWNEO2_5_3.png,0.453592227081568,0.353186942351873,0.156644456147582
./classification/shine_muscat_rembg/7wtBi1DTiLh1hip8jd8IxONTKko2_1_3.png,0.331660222774556,0.528669566418116,0.520836785418393
./classification/shine_muscat_rembg/mg5aUdwmbQQNkKlLxAqKFen8TWm2_13_3.png,0.3079883805374,0.392856671288044,0.268026671948241
./classification/shine_muscat_rembg/7WlvrDph6NOgVA5q4Whkh5RrMMg1_2_3.png,0.392056431173581,0.515970988540379,0.281435792485634
./classification/shine_muscat_rembg/le7YOhSWeDO6ZQ2TxTNaB8euvh72_0_3.png,0.30954291866497,0.331662914749927,0.171609409154677
./classification/shine_muscat_rembg/u0mGKeYUT4ORJ7yyqfERKsEiG5A2_1_3.png,0.363452215531882,0.376578662961247,0.18900108074726
./classification/shine_muscat_rembg/7Iqcti1zwyVTa8ktvEiDEBzz7qm2_9_3.png,0.398447712418301,0.464349128540305,0.355147058823529
./classification/shine_muscat_rembg/LFv4Zfpax2MfiwCevisWzvPv1h23_1_3.png,0.324058789563833,0.463421498270182,0.252070201998146
./classification/shine_muscat_rembg/b8TV6EU0vrTcYpZurB3H3eNvlxr1_1_3.png,0.490512746697374,0.544616639477977,0.338958193391549
./classification/shine_muscat_rembg/OulHeXby7xUi0UX7eLBdX4eTrPz1_1_3.png,0.418356904546264,0.533731218503983,0.330178119411997
./classification/shine_muscat_rembg/b8TV6EU0vrTcYpZurB3H3eNvlxr1_0_3.png,0.589653804186093,0.670065800350494,0.437797176206064
./classification/shine_muscat_rembg/soe9NM3G7kfV77QgIP67xIu37Hf2_0_3.png,0.46082550049277,0.452457231955048,0.300786961446244
./classification/shine_muscat_rembg/poe0uFnxyZcJRJBcCsPWI77wpuX2_3_3.png,0.348677776195224,0.362246593552675,0.19532830081185
./classification/shine_muscat_rembg/NRVHJkkWjJNqGjbhUB5rJWw4bgj1_1_3.png,0.585163077778847,0.695009787875871,0.575244696896762
./classification/shine_muscat_rembg/3BWYNWUrUJc2dooVNq4RCVbdvkF3_9_3.png,0.455334453781513,0.483765826330532,0.248022408963585
./classification/shine_muscat_rembg/vipeSdK9s9QdPeOGiOlUBrKa3g83_5_3.png,0.414110317024006,0.420068588182937,0.241707898112516
./classification/shine_muscat_rembg/mg5aUdwmbQQNkKlLxAqKFen8TWm2_11_3.png,0.338197155292323,0.402674204693319,0.275712298649437
./classification/shine_muscat_rembg/Lxwc0iV4HDehbTrrjcilczUj1oR2_4_3.png,0.523888544891641,0.545603715170279,0.281898864809081
./classification/shine_muscat_rembg/DVJxByGetpPxobbMpNm2DLHdgJ42_0_3.png,0.504201468546525,0.549533376394859,0.300973338975878
./classification/shine_muscat_rembg/eO9Yc7wPbpOYbNJaxOXPx6kopqq1_2_3.png,0.334919419258674,0.343773830405745,0.201889138687814
./classification/shine_muscat_rembg/eMcXVZJ1vVNpDiipZY8zOPrE4m62_0_3.png,0.449017790619492,0.442552108888041,0.207574188155336
./classification/shine_muscat_rembg/O65Yx2mJ5CNaeSjaZknJ8mj8N423_1_3.png,0.475216444065549,0.53681917211329,0.33602538599981
./classification/shine_muscat_rembg/DsrKaDbcSdQWjE6R2NQYSBLEPKn1_6_3.png,0.487417244371642,0.515443492165638,0.345398348300036
./classification/shine_muscat_rembg/8NjrIc6clNWEeLUZxJznNnUc4DG3_1_3.png,0.630017761989343,0.646875979521471,0.48818653571553
